departure_point,arrival_point,measurement_value
P206,P23,10.219216688443675
P338,P393,10.441260361707545
P322,P421,6.235513783132341
P23,P298,2.2891339082934765
P266,P575,4.0848623456274264
P502,P162,7.007484263028358
P126,P253,4.901500809162521
P393,P215,2.354050243378183
P361,P36,7.131244542106502
P461,P46,7.091498738325914
P577,P453,7.063673128866589
P357,P498,9.007080101257861
P575,P480,3.533810775491872
P100,P265,6.686116166493806
P64,P473,9.541956925765042
P566,P358,8.81048877609577
P69,P448,4.069414346422428
P507,P129,9.854932318102874
P162,P135,8.350353255293596
P414,P109,8.786505591210938
P430,P101,6.397956089623867
P83,P471,4.65273484150867
P241,P167,9.653105838355817
P100,P288,3.3055290323030895
P57,P139,3.284484701418186
P488,P426,7.982054307357323
P559,P285,7.319396922864207
P301,P177,7.605390505412662
P525,P207,1.998529327799735
P269,P6,7.564414494871907
P200,P489,9.76443369200233
P588,P439,0.6208459547666351
P526,P280,6.150195323268624
P37,P167,6.4079208507959695
P19,P218,6.933485637178998
P292,P130,2.565375309241205
P130,P253,3.918723812772162
P455,P544,8.647980657211958
P626,P274,5.2453448140843175
P538,P312,7.95218921739272
P270,P582,6.830558777852045
P313,P71,6.338273074351597
P388,P79,5.643339755803381
P391,P606,8.284702207113574
P611,P60,4.981889058525344
P348,P130,6.672715585567477
P519,P449,10.05185011592646
P422,P107,3.3786739757254085
P516,P521,3.0036733766693335
P141,P258,8.915665684445036
P46,P155,8.263662165265558
P120,P567,2.604100808889657
P371,P473,2.1170580790338502
P546,P520,5.2264723566416365
P258,P262,5.206360017402246
P22,P497,2.348705780600004
P53,P425,6.51170733187662
P513,P376,7.670270228175845
P586,P44,7.915044712813865
P200,P617,8.394439151509557
P558,P212,7.06120429552948
P634,P427,5.880346533560147
P80,P365,7.016783369780429
P449,P472,4.025103925957275
P444,P315,2.66059762421103
P13,P123,5.93804680613999
P444,P241,4.636993414860326
P405,P563,8.107370329580576
P253,P513,9.412840735322455
P507,P491,2.428725687606595
P155,P183,8.40064278483383
P408,P15,6.183662248557971
P595,P390,5.819060989507563
P312,P560,3.434727853562426
P105,P348,2.95498573666998
P579,P218,5.5348855120393665
P594,P103,9.038114074150522
P419,P459,6.622820897204463
P181,P486,2.987142045495952
P513,P382,2.840686519265117
P547,P62,5.326746485346286
P316,P372,9.936115650531274
P622,P606,4.69801613472807
P579,P614,4.402046877997587
P475,P12,3.0684443286682366
P113,P71,11.012332037839752
P89,P361,5.154434338815409
P468,P201,9.804919652255618
P80,P471,7.683662127296358
P391,P553,6.214358825396262
P253,P402,2.3409916145084697
P501,P175,4.472809333510257
P247,P403,7.2277071086696045
P560,P279,2.0505145033370553
P249,P461,5.082994542849947
P366,P429,3.4468187096152123
P193,P483,3.6570939267008926
P145,P223,2.220800449544476
P572,P393,3.509879734046653
P215,P113,6.74974126214043
P223,P427,7.148290252777717
P72,P10,9.910975713072563
P617,P618,2.6216225419077563
P440,P66,7.642146343130153
P377,P225,4.745459666568709
P195,P328,10.103667559490308
P110,P393,1.7379517316664936
P479,P201,5.131446792948645
P569,P3,4.379757063748999
P391,P414,1.7278081189102907
P309,P148,4.343046664662463
P454,P294,4.462452990566087
P413,P595,4.24589310137791
P451,P22,9.638906551983185
P254,P276,6.752495735012004
P157,P245,3.0881800679633207
P377,P271,8.189805696488397
P513,P564,7.533137963902236
P135,P121,5.987522460666503
P229,P199,4.489636872113773
P380,P253,3.0492123037817156
P322,P362,4.208815364615203
P399,P249,3.9784117417807012
P126,P43,4.6313595251897475
P311,P225,5.989140394675206
P571,P307,5.24160039049149
P512,P173,10.22724499637922
P614,P45,3.8880024214473075
P431,P610,8.425638963777017
P495,P27,7.3057506054471215
P614,P309,8.956153427870973
P358,P288,10.011681378763132
P587,P599,3.123334758165483
P34,P109,10.495802709435953
P20,P102,9.3786009527558
P549,P255,7.923767919577372
P371,P617,8.090347753541359
P507,P624,7.761760893357313
P212,P510,8.856225678561724
P399,P80,6.211593417684567
P316,P352,6.559718543051019
P475,P11,2.213914890734358
P156,P281,8.63918797369865
P475,P552,6.580037431653413
P116,P316,7.5105089942791725
P369,P130,10.264117614503657
P351,P223,7.386081829405998
P565,P27,1.6392231885150677
P9,P210,6.722065937327857
P582,P25,3.5053601283621934
P282,P514,6.099854599572239
P474,P181,7.851845090173756
P287,P84,5.6245017547285645
P425,P556,5.452358091276682
P26,P228,9.433474827077575
P192,P174,5.814190642840814
P395,P99,8.139719703401413
P407,P72,9.970282863049862
P426,P148,3.6405898978562843
P534,P452,5.13280153346571
P587,P52,4.622002103903838
P535,P175,6.656603350796696
P564,P246,8.906280715545453
P316,P154,8.324795042609685
P534,P240,7.07143086505376
P158,P535,9.43823350223631
P127,P110,7.994884703796321
P438,P221,3.0405271317026985
P96,P632,6.897495798936713
P428,P92,10.321116559889331
P185,P309,7.309175250817289
P48,P438,6.1296788707330565
P130,P315,7.154718013222514
P291,P418,7.940512721937838
P358,P400,5.39988070089226
P34,P514,8.18031050954647
P568,P78,5.3065319773329165
P227,P178,6.735359749606013
P181,P608,3.5217084920054784
P492,P349,3.6818944557867956
P579,P347,7.863023163535081
P462,P412,7.078829291015626
P508,P444,6.656224844418237
P589,P135,4.75456852754209
P122,P580,3.2965161081698127
P548,P51,7.114688802552692
P98,P9,8.298678359991193
P130,P35,5.322544789420808
P576,P18,9.093844417253928
P201,P52,4.975373945249392
P605,P621,4.560792934558459
P390,P356,7.12057529993337
P632,P283,4.65464624351043
P570,P246,9.853765289838773
P533,P139,8.008320214516543
P112,P347,10.01733919674975
P340,P312,3.792695133099275
P378,P301,5.8791992745400945
P392,P265,8.424014174431747
P136,P282,3.104665840864386
P187,P360,4.47267607330561
P454,P493,8.83640671614961
P230,P164,5.586271406406153
P429,P164,8.334769528181877
P162,P464,5.153145516052805
P405,P546,6.391674998787139
P300,P213,4.690951398542958
P607,P563,3.2976679023985014
P437,P235,0.8806766170150593
P609,P343,4.934242849329146
P287,P317,6.796264012163528
P458,P46,6.678641933712401
P158,P573,6.417754424746664
P94,P4,3.8997211633843345
P575,P388,9.502049999934991
P546,P94,4.18104080296324
P590,P587,5.145593976056491
P283,P59,1.771012719643849
P97,P118,4.661433624919037
P462,P268,6.1217771464210795
P419,P477,7.816042749092617
P385,P507,5.973244603690694
P485,P515,5.560428444615911
P458,P219,8.854339487182756
P128,P625,5.0283193602232386
P88,P181,6.978048071677244
P152,P369,10.401464551765052
P541,P142,5.2705385733661005
P541,P259,4.461025032946466
P251,P434,5.023734946389842
P598,P447,9.697990048677058
P181,P109,5.232626573924299
P621,P167,10.69036354799881
P484,P250,1.9146125477893847
P275,P327,3.662497041660518
P195,P422,6.408384881126286
P176,P419,2.268685918089573
P581,P153,5.021135542803247
P419,P125,4.760871843551059
P363,P63,5.054493950056047
P396,P487,3.225126991896851
P623,P150,0.5913779518948311
P453,P81,7.233425443092011
P180,P586,6.96914917088448
P590,P347,8.125779686790336
P25,P254,0.3624725260466365
P605,P26,6.993190198181269
P443,P472,9.426294110633537
P472,P132,4.258050413664517
P174,P281,7.775032058682912
P430,P113,3.753584660718342
P436,P365,7.36806417438183
P310,P631,6.777025588092226
P88,P470,6.367175817078599
P511,P421,10.6056047085691
P418,P537,6.16424222367746
P393,P612,3.9336452677911744
P441,P56,6.119429963178851
P627,P72,9.778090292738456
P155,P75,8.080474220562863
P32,P432,6.471745424833593
P341,P385,0.6495400253777696
P422,P130,4.637875804736584
P8,P353,2.4290438576011746
P356,P235,8.441105848845428
P576,P80,8.04981705930395
P299,P281,0.2705392960287864
P150,P457,3.485051585974485
P447,P176,5.013729537417584
P616,P405,9.457660132117708
P601,P182,3.466863236924041
P236,P31,6.170067845374911
P46,P501,7.696945061265837
P6,P3,7.136976794404785
P165,P161,7.157040464106845
P573,P571,0.4553291199588238
P402,P627,2.7862731863996952
P372,P66,5.162178501546908
P438,P277,3.110740241136493
P264,P388,8.69965674837484
P39,P8,6.707841623300593
P333,P45,5.504161509749464
P336,P529,7.112794603137859
P92,P164,1.176287899931861
P68,P192,4.728335410928471
P71,P575,6.9251442311922995
P41,P87,6.78397066995218
P542,P162,7.796709364915524
P566,P38,2.5410763236415175
P306,P147,8.007221037531567
P74,P92,5.15989285044762
P129,P587,4.324735000976519
P35,P515,5.91347509838774
P441,P161,8.742609436837308
P426,P110,1.7978893632541537
P607,P277,7.743688562919702
P202,P577,3.242458712090333
P220,P519,4.046912675452935
P560,P271,3.652140067567755
P587,P489,7.58678834417349
P445,P549,6.6972496379290885
P554,P80,9.819361374146402
P521,P456,6.986591927966458
P463,P223,6.38837795704494
P316,P351,8.452841958269858
P219,P239,7.489187384673825
P286,P569,1.144379711186412
P325,P253,6.76070456629009
P75,P446,5.266108526260425
P501,P454,7.057228316193351
P103,P20,5.293090396604192
P400,P65,3.1577246144833406
P38,P343,6.836427875145341
P459,P519,5.082233916282707
P150,P46,8.318354063239218
P112,P376,3.5361081832560135
P255,P145,3.4639206911517335
P249,P491,6.658642283678869
P515,P497,6.860048875616112
P445,P501,6.760636818263688
P70,P101,7.625537431137154
P146,P562,6.894155059987632
P212,P260,2.8043602325980803
P76,P55,9.454590252189782
P608,P480,5.8849244308148405
P129,P247,7.32836406131756
P509,P194,4.7503908258721275
P351,P579,3.871428536535625
P139,P339,5.54570425850149
P538,P553,6.221386616037472
P589,P527,10.281191608578274
P19,P452,9.028732063317463
P168,P127,4.867286175323879
P157,P185,3.3374435615556752
P472,P13,5.012807492284193
P232,P338,9.584168762020902
P162,P595,6.6212157485145475
P530,P173,1.950978374476414
P494,P526,4.915831518848833
P143,P482,3.2963664021473233
P154,P461,4.488655917300638
P326,P277,3.037701699718463
P92,P207,1.6566879109605428
P168,P88,6.965589275490732
P191,P95,8.006867588535655
P511,P623,10.375854634764718
P467,P160,2.495978906469278
P110,P121,6.3340368941821446
P376,P207,6.4103378495457966
P364,P618,5.757439281606238
P132,P65,6.021702039478892
P328,P571,4.476297372748024
P270,P15,6.939013503897907
P155,P425,10.409887036170737
P50,P200,4.231984511177835
P198,P333,9.861861402439304
P466,P175,11.088613458180879
P500,P424,2.237504212672551
P167,P47,6.20548379598668
P298,P192,7.404050575792562
P432,P93,8.512560747853927
P312,P307,3.2878602583262877
P72,P202,3.0333145763250773
P582,P220,6.290012430648076
P489,P301,0.8030088152090069
P209,P405,4.734350276608632
P588,P624,5.167878401535359
P447,P173,1.63018798073871
P323,P432,3.3827924101254285
P325,P554,9.837211907332287
P468,P391,4.3663996252698425
P456,P55,2.5760878059164414
P327,P500,7.5994676248961515
P329,P414,2.2624814277986083
P90,P24,5.1623792995433835
P144,P443,2.2409415886236643
P625,P240,2.851705179989569
P209,P388,3.8917527209213123
P416,P580,8.592410212053894
P210,P232,3.696786561671973
P194,P353,7.051519891490522
P473,P33,8.741003227220348
P345,P381,4.82560453949159
P390,P105,3.0371230540664103
P246,P497,5.310663058004447
P289,P122,1.3967343519197073
P488,P512,5.220347132242722
P528,P248,1.377769912903232
P118,P58,8.19218422591288
P258,P229,1.7623016863951335
P366,P239,8.703370209277624
P469,P291,6.3877822601419405
P577,P103,6.44023775042635
P70,P273,5.746680315274474
P414,P315,4.532871936304264
P601,P442,7.66887065376437
P1,P556,4.139502895623034
P307,P77,4.145771834601531
P60,P287,2.5507995092994276
P213,P610,5.289224321737146
P166,P277,5.961337032330949
P348,P512,6.469715409314239
P565,P38,6.7150736497942525
P507,P29,5.647749471520759
P75,P307,8.128592782449722
P260,P567,7.866965400724831
P161,P611,4.6558120581942175
P198,P61,5.406363832641096
P16,P231,5.249219091397589
P442,P600,7.2972709997848355
P479,P563,9.579493161451227
P56,P69,3.9113331849854887
P308,P495,5.2566383399802925
P49,P128,8.934101268011279
P207,P123,6.057344374906333
P415,P114,5.203644646207022
P375,P254,7.355580635202825
P162,P261,4.5831235033079665
P68,P194,6.783768308162415
P97,P431,8.827135117495857
P482,P430,6.069523839591105
P111,P397,3.2968449126769688
P633,P110,8.612113467150415
P281,P617,6.101120665415877
P10,P132,9.479562758654483
P366,P423,6.630995143781946
P250,P43,0.5611879068903071
P57,P128,4.918439001642979
P303,P50,5.834470685062096
P548,P16,6.644845028702553
P172,P337,10.126804945594943
P173,P236,5.894014576051512
P86,P615,8.6924200256448
P418,P87,7.038681610326719
P595,P296,1.6252646756209392
P128,P295,7.752902894854853
P494,P257,7.072920971318356
P320,P598,9.089393683091604
P468,P152,5.509487289137725
P477,P26,7.409966491457021
P166,P99,9.954602034544262
P87,P299,3.1367892093770253
P512,P137,2.638786774259949
P442,P53,6.332393643627358
P559,P611,1.5836875923170266
P243,P601,1.5008272353352492
P458,P285,6.611445692223912
P62,P538,5.135394735406026
P185,P572,5.329452510153347
P33,P379,10.00516806964933
P367,P409,7.823875197852484
P458,P245,4.264941814885078
P488,P155,8.110761532012871
P190,P328,7.75757514962864
P236,P354,8.935685213628327
P491,P182,4.716025935591291
P583,P88,5.086667713362906
P232,P281,4.543544367992155
P496,P103,6.289883011128733
P24,P144,7.736909033260361
P189,P467,6.929203517333439
P415,P79,5.197226700354306
P101,P549,8.700743956938409
P215,P97,4.20198563629874
P147,P401,4.0584971974598485
P309,P401,5.572361691612066
P375,P170,1.0297748202872883
P175,P498,7.037969154774618
P473,P604,3.2138504201948446
P86,P95,9.268120995736362
P242,P323,6.595140772215979
P62,P577,7.211673491716416
P294,P133,3.825793750341118
P576,P338,3.462123372264874
P10,P20,7.100855474925162
P506,P464,6.809369232821553
P459,P286,4.109945105278669
P441,P572,9.479639037544663
P492,P108,7.364360609925182
P532,P615,10.479877697569835
P280,P101,6.935293364571512
P575,P547,2.7660003288773303
P418,P16,5.854945196958815
P280,P33,2.867786259040881
P76,P542,5.5357244779712085
P602,P72,5.712075200455696
P110,P504,8.302362685247827
P477,P507,6.514501924811346
P489,P522,6.413277077787236
P358,P314,4.714968299763063
P233,P171,4.257121083173382
P634,P313,2.6268782541787976
P33,P547,6.535348548566115
P304,P123,5.855875971311673
P332,P588,6.069792561683166
P221,P446,6.284362478685201
P607,P461,1.8057909243105617
P156,P319,3.5797942965099168
P253,P226,2.6977897674941627
P11,P55,5.090856184372049
P345,P333,7.942787204150781
P128,P552,6.58572624436593
P592,P94,8.801361216682253
P577,P92,4.103867009317253
P270,P594,9.63925178540059
P446,P428,7.458183116625948
P415,P523,7.576250820675866
P13,P311,4.6036546179561695
P124,P384,9.1669752776908
P28,P588,7.740073806915623
P148,P296,8.021486025522323
P268,P433,7.6640163351715875
P440,P217,6.539000563541338
P529,P335,4.259581518697716
P18,P330,2.048208968257488
P165,P403,6.112727590404213
P445,P87,9.02093741520822
P590,P622,7.962355689577292
P149,P165,4.106797417974798
P244,P393,3.1334899895940924
P36,P256,5.908487803465616
P233,P540,7.261225875390439
P333,P23,1.486007511023116
P58,P323,7.260716214666607
P349,P542,3.8110011232529644
P471,P287,9.760661849413463
P37,P111,6.864854507694159
P147,P281,4.12996862332371
P564,P96,6.119844336817065
P489,P441,7.847213370755295
P89,P403,4.367860743893369
P513,P486,7.3348803858756035
P583,P262,4.261455638527621
P370,P158,4.269912361438418
P91,P524,10.081644365352942
P6,P273,5.436633266982149
P620,P472,5.266353724303475
P153,P97,5.0173642319186875
P26,P118,0.6245498046052443
P18,P485,4.1211914002699235
P278,P549,7.665264847220601
P628,P303,7.213693760481529
P110,P580,8.37291603092962
P145,P51,6.101055301979217
P445,P165,6.089160893326748
P268,P499,3.111757853076074
P442,P409,7.624207175679138
P451,P159,4.422006658288284
P235,P489,6.259758151302581
P432,P569,4.966562438158065
P283,P103,4.956575267905374
P143,P110,10.283041077574449
P223,P124,9.207965197621146
P445,P205,6.064928911084432
P355,P325,8.879630684945445
P92,P156,5.910790905808444
P550,P192,3.1356406754656625
P553,P413,3.203529900976219
P633,P258,2.3932495653599446
P160,P152,2.6505208235284305
P477,P324,5.537293156884225
P217,P552,6.836035987244522
P616,P266,6.465354709800631
P81,P257,7.237760485191036
P155,P507,1.8116705769755217
P524,P442,9.89469485539076
P123,P141,3.344633468136548
P150,P624,6.08566519209376
P10,P85,9.396882163476246
P342,P159,3.5711286416117187
P264,P477,5.546276471707091
P39,P364,4.066091488962592
P222,P137,7.6369072728831675
P86,P334,3.042392955638838
P240,P374,6.810624780330235
P389,P387,8.051238259351129
P83,P443,7.41587444692813
P509,P362,6.874378885121477
P206,P142,7.5395939718445
P472,P345,6.780196008390812
P53,P329,4.707926340705658
P118,P166,3.53260915004359
P267,P345,6.980713692806223
P281,P570,2.479793164056871
P77,P535,7.522160654642242
P614,P593,2.520612446389662
P395,P229,1.8352957947081625
P516,P161,1.9792742820912792
P156,P559,1.757599818562727
P229,P266,5.910773360194082
P69,P327,0.637878611814632
P622,P22,3.7664922823138594
P130,P585,3.103364034512987
P157,P620,3.825401156221189
P560,P537,4.845169278846691
P601,P23,7.959033331749213
P194,P279,8.475023981420522
P371,P479,2.6969594951787847
P172,P145,7.6632178053561475
P542,P591,7.041435801694379
P456,P165,4.960534752226896
P58,P431,3.010930960698139
P259,P105,1.6365765668562098
P492,P426,8.856370938459786
P133,P490,2.462972560669818
P530,P263,9.50209223894486
P463,P336,9.615868029016578
P330,P81,7.059256027920987
P310,P328,8.65000486528994
P107,P508,7.986335142460288
P574,P487,6.792262974696105
P503,P17,5.956810696240544
P445,P236,3.358179591902368
P132,P122,5.412393494919706
P4,P286,7.959366849828769
P362,P436,7.843764788554383
P412,P281,7.55146560902013
P47,P413,7.469968599450842
P498,P235,5.5747841872304384
P502,P476,6.8151831738198405
P522,P190,3.5716023902907117
P386,P37,9.96930394108313
P486,P404,5.823725527616668
P553,P622,2.861727531651657
P90,P3,1.814822826482756
P525,P48,2.9186172785236066
P24,P486,4.545332191168182
P106,P40,1.1898255485654303
P356,P212,9.46776377089585
P622,P18,10.284356861738257
P480,P568,4.77117517875848
P281,P316,2.472581089066226
P183,P568,8.714781615808795
P564,P83,7.191515943598236
P301,P572,1.9967547837013317
P377,P599,3.264220969319311
P331,P479,5.5388906997756875
P245,P88,4.1254290417809205
P513,P505,3.8026699484089317
P390,P127,1.9064854977694616
P61,P214,8.2033820337202
P184,P123,2.7358201594891076
P160,P521,3.173137291047747
P98,P158,0.14517281182109015
P356,P207,7.237453722649465
P132,P222,4.0835365033275774
P11,P202,7.125025039761722
P288,P292,3.1843504798563482
P452,P305,4.668160065597278
P326,P394,7.575836995391867
P191,P328,7.613787803375419
P378,P82,9.291588552359798
P575,P247,4.145613912043233
P303,P265,6.677631822636413
P272,P201,3.187646908235679
P336,P42,6.2795531068676995
P258,P240,8.533649260365099
P536,P615,6.643037507323331
P409,P435,8.008537843805012
P541,P498,4.212322574681593
P619,P234,3.493363681641058
P621,P211,5.2862933456465075
P325,P439,4.286190050640419
P35,P371,6.223722874461069
P410,P550,7.01756452119625
P449,P506,2.1176255587624
P360,P100,6.8433535042633995
P454,P128,7.700147672756154
P165,P341,4.608470607554302
P159,P49,4.1101294893255735
P618,P324,9.351384083311277
P271,P145,7.229988984385264
P552,P622,3.1850447494092196
P550,P320,2.040127501823336
P620,P561,7.623655391767109
P430,P606,9.742517574505882
P73,P485,5.8483753056037315
P284,P89,2.672883301638993
P591,P430,8.914898640170284
P17,P148,1.015148871772813
P106,P371,5.095773126414606
P550,P262,5.121425098540285
P291,P491,7.581665636425014
P376,P37,6.932650615406158
P608,P186,3.370641712370613
P468,P543,6.248391991466285
P537,P422,9.600453066376499
P44,P512,8.409792740385175
P192,P316,5.2429837768806555
P70,P427,10.028532436806442
P167,P15,7.148307417808245
P574,P32,6.9191116022321575
P461,P590,10.038248892620727
P269,P102,5.028412523687777
P225,P527,5.380980488426595
P503,P286,5.858436602725415
P459,P250,9.963301658485946
P452,P345,8.927198399954628
P568,P189,6.079951786780977
P12,P421,3.9327628775820664
P40,P183,8.82241587772284
P232,P263,5.339506562047415
P138,P256,8.684236320356142
P126,P599,8.450286032400463
P504,P343,6.892311109151323
P525,P412,4.851702905374594
P165,P99,4.546272744253691
P81,P16,2.0377859701982257
P207,P146,7.080591941022265
P383,P374,3.0002304160294053
P573,P602,6.803856402162494
P185,P150,4.023939386495847
P104,P48,7.023834133886051
P236,P171,6.401177893552759
P263,P346,9.231983348590644
P448,P109,6.795191898180797
P95,P545,7.931606717285851
P1,P460,8.426359135362343
P155,P123,7.143824133708765
P360,P182,9.38597676137742
P287,P580,4.745814266570245
P557,P192,10.05424189570351
P81,P352,6.347918655852994
P326,P597,3.9602550093757523
P235,P246,2.1191710937689057
P551,P252,6.033857788489726
P465,P308,6.792009446096444
P542,P250,6.329510362627111
P139,P206,3.5089651785377294
P601,P26,10.10200819984237
P610,P369,5.085480541407736
P215,P543,7.350672059824992
P128,P292,7.5031363772416215
P188,P365,7.296931886754027
P440,P208,9.661807832202935
P179,P17,7.992326558377212
P86,P401,1.3882388386259392
P198,P98,7.7565629743592455
P103,P589,6.249356842677149
P616,P416,8.927784673394424
P473,P415,8.921061504134933
P239,P251,7.102425800049192
P331,P301,5.74647453380866
P304,P444,5.600232119393945
P210,P350,4.784861114069687
P585,P587,9.936484586823186
P62,P405,4.726466532346424
P523,P452,5.693817978648227
P16,P303,6.143467151151355
P105,P465,1.647112061807393
P455,P288,8.445824455526067
P154,P164,1.3921193225289983
P65,P392,6.051973530901128
P383,P17,3.355677561300924
P600,P8,5.133302987030597
P395,P449,3.7205604473052403
P56,P583,7.622919604008841
P81,P570,9.229286052574457
P442,P242,7.624953278553982
P65,P18,9.45328974730392
P231,P604,4.302183263560702
P339,P32,5.71514385287423
P333,P503,2.6453431374002503
P122,P404,5.787264475878493
P387,P211,7.3777821681001114
P198,P628,5.006555595792492
P338,P226,5.984456682268933
P145,P30,4.956607405694953
P632,P156,2.6450182206669393
P384,P569,10.595085972133354
P151,P370,7.419670491239185
P98,P345,10.695611967236918
P370,P409,7.523304042927023
P464,P207,4.821155096563053
P134,P36,7.247962016643682
P386,P4,9.545388764134199
P156,P425,7.871111696193855
P149,P179,3.881968008193701
P186,P266,3.7475353985793465
P632,P180,7.135999285464353
P237,P73,6.126364602488314
P237,P376,5.905783001578403
P607,P38,4.830689867796262
P165,P219,7.039861998810727
P150,P118,8.977206472410005
P562,P496,8.769406491272422
P240,P238,2.5065533061808347
P381,P520,3.513426848069188
P450,P540,9.558578647037526
P342,P503,0.7385900734150364
P226,P177,3.293345784860222
P326,P76,2.265222833130464
P630,P416,6.009287617025261
P349,P90,6.007985642705642
P225,P219,6.751235299051736
P266,P88,9.826400743417036
P525,P143,2.972401867519875
P453,P628,5.684206735652902
P474,P597,5.505853129018975
P138,P86,4.908667773570138
P353,P43,8.94652987060823
P383,P117,4.59823007159857
P213,P214,1.9552257918400764
P42,P565,2.6299704931819363
P327,P532,6.515062204311309
P107,P360,0.9571869238479468
P526,P80,5.7651309795024535
P61,P269,4.803225010977109
P214,P224,5.120390540876609
P444,P410,8.463385371470922
P454,P123,0.1784952718409509
P296,P377,7.275267119740144
P246,P162,4.040049749286399
P555,P226,4.9469886315944125
P270,P237,6.488387001631296
P457,P422,7.212430174495591
P96,P182,9.253571423908996
P286,P384,10.832186598647931
P464,P26,6.960550489144441
P350,P455,6.091317970392575
P225,P28,8.54956208756112
P236,P78,5.683159352285074
P57,P363,0.832776212922796
P570,P445,4.941104405199039
P460,P84,7.6687978463701665
P345,P103,6.581845585807286
P558,P27,4.438040933872766
P118,P605,10.567691245884529
P7,P437,8.706711936033566
P228,P197,8.635439046901688
P437,P476,5.448542100937932
P174,P403,5.744447373782027
P499,P488,6.750095113483045
P302,P282,9.571509836262104
P466,P122,2.753675045720566
P468,P278,2.537400493180318
P446,P58,6.063755860006774
P442,P112,1.8054658554967613
P218,P343,6.386633600086873
P416,P406,4.780482117125787
P281,P431,6.848975566978432
P491,P355,2.8116459596178425
P605,P21,6.951696860213215
P388,P114,6.56039003764268
P381,P352,3.245431472270808
P236,P623,5.464406523444455
P154,P466,5.174616382091878
P47,P449,4.085918245610382
P158,P254,5.074015730143209
P289,P519,7.960013877627345
P518,P206,7.114120411454755
P270,P489,10.32386636487116
P373,P311,5.589857855521438
P551,P148,1.8037700043436613
P507,P626,6.062336484395817
P544,P198,2.476457397039401
P216,P261,8.183571648424557
P461,P530,7.4465375224397725
P25,P146,3.23459916327435
P296,P196,7.938827178983108
P280,P492,3.1564393469883285
P139,P472,4.832828041420262
P264,P587,7.5427105587140995
P126,P509,8.882003558059026
P217,P606,9.707450609734146
P272,P549,6.943230246572376
P134,P63,4.920654243601213
P480,P261,5.0939341634874795
P89,P345,8.785082197312628
P154,P126,4.467612488064145
P189,P19,5.581494587249969
P73,P287,1.7544492011559714
P8,P117,5.780489417853769
P153,P261,9.801621244805336
P201,P128,8.053275897215205
P337,P417,6.640102042055695
P79,P477,5.689101279257645
P87,P189,5.668392897708407
P615,P572,7.28744451987629
P271,P167,5.467412537841585
P292,P151,5.809307694904904
P110,P570,2.9039293635897527
P158,P460,8.707281303548315
P444,P621,6.88315143674362
P44,P377,9.903038815442846
P15,P152,7.378184571993583
P595,P487,7.262928243329965
P202,P297,7.506839024656801
P8,P126,7.213681798442137
P263,P293,7.732006404764712
P358,P343,6.1157406548988025
P469,P621,7.526302630509436
P600,P210,5.786235780916249
P533,P216,4.601450091858599
P447,P255,9.880870791796854
P154,P418,4.143055108927019
P606,P181,9.196167097235405
P263,P78,8.73705630492915
P4,P36,5.093551190955307
P532,P541,5.984384384903669
P148,P386,8.36158599644103
P619,P437,7.221307940812585
P61,P400,2.5821162022612762
P456,P302,9.116287313076976
P301,P5,3.5028604237663226
P477,P421,6.141453617874448
P138,P517,6.5552791007817035
P494,P4,5.60824948825842
P423,P327,6.5549160769717485
P162,P54,3.0748934940157913
P618,P74,6.863627331921228
P349,P242,6.478095837216432
P608,P472,9.352970788819274
P496,P523,7.144985359394726
P63,P274,6.854693328026336
P389,P289,1.568644090770797
P248,P410,5.713855606795786
P258,P2,3.514212555751622
P502,P462,3.6672660254230247
P369,P404,8.434010607196345
P5,P249,9.982042014691173
P86,P282,7.085960170820533
P371,P552,5.872687994235747
P383,P367,6.707463008942097
P525,P387,8.447687999882332
P484,P231,9.996784234106379
P536,P118,5.174089364580345
P57,P137,6.835348389787792
P318,P163,10.125725393755541
P112,P88,6.371883553445463
P1,P634,5.182972845120156
P126,P515,10.809716532842012
P485,P138,4.0806618998279784
P316,P480,8.401338236892466
P381,P43,7.441201587353435
P324,P72,1.8135730090376652
P590,P566,5.852497664801244
P496,P573,6.806267079658023
P323,P614,5.745348728744631
P622,P63,1.079429199065929
P191,P519,2.9118145848257186
P315,P288,7.674176159806827
P168,P143,2.770568701441305
P284,P604,4.198270593520885
P22,P384,2.6764230412065495
P537,P438,8.129340380439853
P199,P609,3.730247005965515
P284,P254,1.7864266119930188
P182,P518,3.2425320653873695
P228,P332,6.354675258327587
P537,P69,2.1565568618377355
P412,P101,2.8299627462793313
P593,P354,7.46415661750621
P525,P223,6.29462420255087
P310,P412,10.342940011135834
P329,P442,8.884854147660702
P311,P488,6.183634267481681
P574,P126,8.22061622080156
P281,P166,2.6611371858172523
P285,P181,4.848416804508726
P185,P619,6.902437031095237
P319,P356,11.074208400938032
P541,P111,2.3461142323103763
P441,P623,7.462350566610899
P479,P193,9.122392130993529
P56,P284,8.109185005097975
P260,P42,10.527794099272278
P292,P198,4.25275320565026
P176,P580,6.8006916069732934
P104,P356,2.1742780562106425
P42,P470,1.8676353929991476
P215,P199,6.119149696067464
P44,P600,6.3309517645800675
P126,P64,7.313293692891634
P188,P351,5.2102765668986315
P466,P130,4.8787910268233246
P175,P281,5.514042881590558
P52,P429,4.570055497220749
P273,P630,4.376916771115317
P167,P502,6.539915729382941
P494,P77,5.145538288407733
P510,P189,7.4734324813891
P384,P171,5.377172940208856
P513,P32,4.847658541392934
