departure_point,arrival_point,measurement_value
XMN,SZX,1.4166666666666667
XMN,CGO,2.333333333333333
XMN,HAK,1.8333333333333333
XMN,SYX,2.1666666666666665
XMN,INC,3.333333333333333
KHN,BJS,2.4166666666666665
KHN,HKG,1.75
KHN,CKG,1.9166666666666663
KHN,SHA,1.5833333333333337
KHN,TPE,2.1666666666666665
KHN,LHW,2.4166666666666665
KHN,DPS,5.75
KHN,MFM,1.25
KHN,TAO,1.9166666666666663
KHN,BKK,4.083333333333333
KHN,CNX,3.75
KHN,SJW,1.9166666666666663
KHN,TSN,2.4166666666666665
KHN,CAN,1.5833333333333337
KHN,KWL,1.5
KHN,NNG,2.083333333333333
KHN,SWA,1.6666666666666663
KHN,SZX,1.8333333333333333
KHN,CGO,1.6666666666666663
KHN,HAK,2.1666666666666665
KHN,SYX,2.25
KHN,INC,2.6666666666666665
KHN,XMN,1.3333333333333333
FOC,MOW,10.333333333333334
FOC,PAR,12.5
FOC,BJS,2.9166666666666665
FOC,CGK,5.666666666666668
FOC,TYO,3.5
FOC,SYD,9.5
FOC,HKG,1.5833333333333337
FOC,KUL,4.916666666666667
FOC,SHA,1.5833333333333337
FOC,TPE,1.5833333333333337
FOC,LHW,3.333333333333333
FOC,NYC,14.583333333333336
FOC,OSA,2.9166666666666665
FOC,DPS,5.25
FOC,MFM,1.5
FOC,TAO,2.1666666666666665
FOC,KMG,3.083333333333333
FOC,CTU,2.9166666666666665
FOC,KHH,1.5833333333333337
FOC,BKI,3.5
FOC,BKK,3.8333333333333335
FOC,HKT,4.166666666666667
FOC,SJW,2.833333333333333
FOC,TSN,2.6666666666666665
FOC,CAN,1.6666666666666663
FOC,CSX,1.5833333333333337
FOC,KWL,1.9166666666666663
FOC,NNG,2.333333333333333
FOC,SZX,1.5
FOC,CGO,2.1666666666666665
FOC,HAK,2.0
FOC,SYX,2.333333333333333
FOC,XMN,0.75
HGH,MOW,9.666666666666666
HGH,BJS,2.333333333333333
HGH,TYO,3.1666666666666665
HGH,SYD,10.583333333333334
HGH,HKG,2.333333333333333
HGH,LAX,11.583333333333336
HGH,KUL,5.083333333333333
HGH,CKG,2.5
HGH,TPE,1.8333333333333333
HGH,CJU,1.4166666666666667
HGH,SPN,5.416666666666668
HGH,MEL,9.833333333333334
HGH,URC,5.166666666666667
HGH,LHW,2.9166666666666665
HGH,HET,2.5
HGH,SPK,3.6666666666666665
HGH,RGN,4.583333333333333
HGH,BWN,4.833333333333333
HGH,OSA,2.5
HGH,DPS,6.0
HGH,MFM,2.333333333333333
HGH,TAO,1.9166666666666663
HGH,KMG,3.083333333333333
HGH,MDL,4.333333333333333
HGH,CTU,3.0
HGH,AMS,11.666666666666664
HGH,DOH,10.666666666666666
HGH,KHH,2.1666666666666665
HGH,BKI,4.166666666666667
HGH,REP,3.9166666666666665
HGH,BKK,4.166666666666667
HGH,HKT,4.583333333333333
HGH,CNX,4.833333333333333
HGH,SJW,2.1666666666666665
HGH,TSN,2.1666666666666665
HGH,CAN,2.1666666666666665
HGH,CSX,1.8333333333333333
HGH,KWL,2.25
HGH,NNG,2.583333333333333
HGH,SWA,1.9166666666666663
HGH,SZX,2.333333333333333
HGH,CGO,1.75
HGH,HAK,2.583333333333333
HGH,SYX,3.0
HGH,INC,2.9166666666666665
HGH,XMN,1.5833333333333337
TNA,MOW,8.833333333333334
TNA,PAR,12.583333333333336
TNA,BJS,1.25
TNA,HKG,3.333333333333333
TNA,SHA,1.75
TNA,TPE,2.5
TNA,LHW,2.4166666666666665
TNA,HET,1.8333333333333333
TNA,HEL,10.0
TNA,OSA,2.75
TNA,DPS,7.0
TNA,KMG,3.1666666666666665
TNA,CTU,2.5
TNA,SEL,1.6666666666666663
TNA,BKK,4.5
TNA,CAN,2.833333333333333
TNA,KWL,2.583333333333333
TNA,NNG,3.083333333333333
TNA,SWA,2.5
TNA,SZX,2.833333333333333
TNA,HAK,3.333333333333333
TNA,SYX,3.4166666666666665
TNA,INC,2.1666666666666665
TNA,XMN,2.333333333333333
TNA,KHN,1.8333333333333333
TNA,FOC,2.1666666666666665
NGB,BJS,2.4166666666666665
NGB,HKG,2.25
NGB,CKG,2.583333333333333
NGB,TPE,1.75
NGB,CJU,1.9166666666666663
NGB,HET,2.75
NGB,OSA,2.9166666666666665
NGB,TAO,1.5833333333333337
NGB,KMG,3.083333333333333
NGB,CTU,3.083333333333333
NGB,KHH,2.0
NGB,NGO,2.333333333333333
NGB,TSN,2.083333333333333
NGB,CAN,2.25
NGB,CSX,1.75
NGB,KWL,2.333333333333333
NGB,NNG,2.583333333333333
NGB,SWA,1.8333333333333333
NGB,SZX,2.1666666666666665
NGB,CGO,2.0
NGB,HAK,2.583333333333333
NGB,INC,2.9166666666666665
NGB,XMN,1.6666666666666663
NGB,TNA,1.9166666666666663
NKG,FRA,11.833333333333336
NKG,BJS,2.083333333333333
NKG,SYD,10.916666666666664
NKG,HKG,2.75
NKG,LAX,12.75
NKG,KUL,5.583333333333332
NKG,YVR,11.083333333333336
NKG,CKG,2.333333333333333
NKG,SHA,2.033333333333333
NKG,TPE,2.083333333333333
NKG,URC,4.833333333333333
NKG,SPK,3.9166666666666665
NKG,OKA,2.5
NKG,DAT,2.333333333333333
NKG,OSA,2.6666666666666665
NKG,DPS,6.166666666666668
NKG,MFM,2.9166666666666665
NKG,TAO,1.3333333333333333
NKG,KMG,2.9166666666666665
NKG,MDL,4.166666666666667
NKG,CTU,2.75
NKG,KHH,2.333333333333333
NKG,SEL,2.083333333333333
NKG,REP,4.5
NKG,BKK,4.166666666666667
NKG,HKT,5.0
NKG,SJW,1.75
NKG,CAN,2.25
NKG,CSX,1.75
NKG,KWL,2.1666666666666665
NKG,NNG,2.6666666666666665
NKG,SWA,2.083333333333333
NKG,SZX,2.333333333333333
NKG,CGO,1.5
NKG,HAK,3.0
NKG,INC,2.6666666666666665
NKG,XMN,1.8333333333333333
NKG,KHN,1.3333333333333333
NKG,FOC,1.5
HFE,OVB,5.5
HFE,CKG,2.083333333333333
HFE,SHA,2.55
HFE,TPE,2.1666666666666665
HFE,URC,4.75
HFE,HET,2.083333333333333
HFE,DAT,1.9166666666666663
HFE,DPS,6.5
HFE,TAO,1.5833333333333337
HFE,KMG,2.75
HFE,CTU,2.4166666666666665
HFE,REP,4.416666666666667
HFE,BKK,4.5
HFE,HKT,4.833333333333333
HFE,SJW,1.8333333333333333
HFE,TSN,2.0
HFE,CAN,2.1666666666666665
HFE,KWL,1.9166666666666663
HFE,NNG,2.4166666666666665
HFE,SZX,2.25
HFE,CGO,1.4166666666666667
HFE,SYX,2.833333333333333
HFE,INC,2.333333333333333
HFE,XMN,1.5833333333333337
TXN,BJS,2.1666666666666665
TXN,CKG,2.333333333333333
TXN,TPE,2.0
TXN,HET,2.333333333333333
TXN,TAO,2.0
TXN,SEL,2.4166666666666665
TXN,CAN,1.8333333333333333
TXN,KWL,2.083333333333333
TXN,SWA,1.6666666666666663
TXN,SZX,1.9166666666666663
TXN,HAK,2.75
TXN,XMN,1.25
TXN,HFE,1.1666666666666667
WUX,BJS,1.9166666666666663
WUX,HKG,2.5
WUX,CKG,2.5
WUX,SHA,0.9166666666666666
WUX,TPE,2.083333333333333
WUX,OSA,2.083333333333333
WUX,MFM,2.583333333333333
WUX,TAO,1.25
WUX,KMG,3.0
WUX,CTU,2.9166666666666665
WUX,KHH,2.4166666666666665
WUX,CAN,2.5
WUX,CSX,1.8333333333333333
WUX,KWL,2.4166666666666665
WUX,SZX,2.583333333333333
WUX,SYX,3.4166666666666665
WNZ,BJS,2.6666666666666665
WNZ,HKG,2.0
WNZ,CKG,2.6666666666666665
WNZ,SHA,1.1666666666666667
WNZ,CJU,1.75
WNZ,LHW,3.5
WNZ,HET,2.583333333333333
WNZ,TAO,2.083333333333333
WNZ,SEL,2.25
WNZ,BKK,4.083333333333333
WNZ,SJW,2.6666666666666665
WNZ,CAN,2.0
WNZ,CSX,1.5
WNZ,KWL,2.1666666666666665
WNZ,NNG,2.583333333333333
WNZ,SWA,1.5833333333333337
WNZ,SZX,1.8333333333333333
WNZ,CGO,2.25
WNZ,SYX,2.833333333333333
WNZ,TNA,1.9166666666666663
WNZ,TXN,0.9166666666666666
YNT,BJS,1.3333333333333333
YNT,HKG,3.6666666666666665
YNT,CKG,2.833333333333333
YNT,SHA,1.8333333333333333
YNT,TPE,2.583333333333333
YNT,LHW,2.833333333333333
YNT,HET,1.9166666666666663
YNT,OSA,2.4166666666666665
YNT,KMG,3.75
YNT,CTU,3.25
YNT,SEL,1.4166666666666667
YNT,SJW,1.4166666666666667
YNT,TSN,1.5
YNT,CAN,3.333333333333333
YNT,KWL,3.1666666666666665
YNT,SWA,3.25
YNT,SZX,3.4166666666666665
YNT,CGO,1.75
YNT,INC,2.5
YNT,XMN,3.0
YNT,KHN,2.25
YNT,HGH,1.9166666666666663
YNT,NGB,1.75
YNT,NKG,1.4166666666666667
YNT,WUX,1.4166666666666667
YNT,WNZ,2.0
KWE,MOW,9.166666666666666
KWE,PAR,11.833333333333336
KWE,BJS,2.9166666666666665
KWE,SHA,2.583333333333333
KWE,TPE,2.833333333333333
KWE,CJU,3.333333333333333
KWE,URC,4.083333333333333
KWE,LHW,1.9166666666666663
KWE,HET,2.6666666666666665
KWE,OSA,3.75
KWE,DPS,6.333333333333332
KWE,TAO,3.0
KWE,PNH,3.083333333333333
KWE,REP,3.1666666666666665
KWE,BKK,3.0
KWE,HKT,4.083333333333333
KWE,SJW,2.75
KWE,TSN,2.833333333333333
KWE,CAN,1.6666666666666663
KWE,CSX,1.5
KWE,NNG,1.25
KWE,SWA,1.8333333333333333
KWE,SZX,1.5833333333333337
KWE,CGO,2.1666666666666665
KWE,HAK,1.75
KWE,SYX,1.9166666666666663
KWE,INC,2.333333333333333
KWE,XMN,1.9166666666666663
KWE,KHN,1.5833333333333337
KWE,FOC,2.25
KWE,HGH,2.25
KWE,TNA,2.583333333333333
KWE,NGB,2.333333333333333
KWE,NKG,2.1666666666666665
KWE,HFE,2.083333333333333
KWE,WUX,2.5
KWE,WNZ,2.1666666666666665
CGQ,BJS,1.9166666666666663
CGQ,TYO,2.75
CGQ,HKG,4.75
CGQ,CKG,4.083333333333333
CGQ,SHA,2.9166666666666665
CGQ,VVO,1.75
CGQ,CJU,2.4166666666666665
CGQ,TAO,1.9166666666666663
CGQ,CTU,4.25
CGQ,SEL,1.9166666666666663
CGQ,BKK,6.333333333333332
CGQ,SJW,2.083333333333333
CGQ,CAN,4.416666666666667
CGQ,CSX,3.333333333333333
CGQ,SZX,4.416666666666667
CGQ,CGO,2.833333333333333
CGQ,SYX,5.333333333333333
CGQ,XMN,4.0
CGQ,KHN,3.083333333333333
CGQ,HGH,3.0
CGQ,TNA,2.083333333333333
CGQ,NGB,2.6666666666666665
CGQ,NKG,2.75
CGQ,HFE,2.75
CGQ,WUX,2.833333333333333
CGQ,WNZ,3.1666666666666665
CGQ,YNT,1.75
HRB,BJS,2.1666666666666665
HRB,TYO,2.833333333333333
HRB,OVB,5.0
HRB,CKG,4.083333333333333
HRB,SHA,3.25
HRB,TPE,3.583333333333333
HRB,VVO,1.5
HRB,YKS,2.833333333333333
HRB,SVX,6.833333333333332
HRB,KJA,4.0
HRB,IKT,2.833333333333333
HRB,KHV,2.0
HRB,HET,2.333333333333333
HRB,DAT,2.0
HRB,OSA,3.083333333333333
HRB,TAO,2.1666666666666665
HRB,KMG,4.75
HRB,CTU,4.333333333333333
HRB,NGO,3.0
HRB,SEL,2.333333333333333
HRB,SJW,2.333333333333333
HRB,CAN,4.5
HRB,CSX,3.8333333333333335
HRB,SZX,4.833333333333333
HRB,CGO,3.0
HRB,SYX,5.0
HRB,INC,3.1666666666666665
HRB,XMN,4.25
HRB,KHN,3.5
HRB,HGH,3.333333333333333
HRB,NGB,2.833333333333333
HRB,NKG,2.9166666666666665
HRB,HFE,2.9166666666666665
HRB,WUX,3.1666666666666665
DLC,BJS,1.4166666666666667
DLC,TYO,2.833333333333333
DLC,HKG,4.083333333333333
DLC,SHA,2.083333333333333
DLC,TPE,2.833333333333333
DLC,CJU,1.8333333333333333
DLC,HET,1.9166666666666663
DLC,SPK,3.0
DLC,DAT,1.5833333333333337
DLC,OSA,2.25
DLC,TAO,1.0
DLC,CTU,3.25
DLC,NGO,2.1666666666666665
DLC,SEL,1.25
DLC,REP,6.0
DLC,SJW,1.4166666666666667
DLC,TSN,1.0833333333333333
DLC,CAN,3.5
DLC,CSX,2.9166666666666665
DLC,KWL,3.333333333333333
DLC,SWA,3.4166666666666665
DLC,SZX,3.4166666666666665
DLC,CGO,1.9166666666666663
DLC,XMN,3.25
DLC,KHN,2.333333333333333
DLC,FOC,2.6666666666666665
DLC,HGH,2.25
DLC,TNA,1.1666666666666667
DLC,NGB,2.083333333333333
DLC,NKG,1.75
DLC,HFE,1.8333333333333333
DLC,TXN,1.9166666666666663
DLC,WUX,1.8333333333333333
DLC,WNZ,2.6666666666666665
DLC,YNT,0.9166666666666666
SHE,FRA,11.083333333333336
SHE,BJS,1.6666666666666663
SHE,HKG,4.416666666666667
SHE,LAX,11.666666666666664
SHE,YVR,10.083333333333334
SHE,SHA,2.75
SHE,PUS,1.8333333333333333
SHE,CJU,2.4166666666666665
SHE,URC,5.25
SHE,LHW,2.9166666666666665
SHE,HET,2.0
SHE,DAT,1.75
SHE,OSA,2.583333333333333
SHE,TAO,1.6666666666666663
SHE,KMG,4.333333333333333
SHE,CTU,4.083333333333333
SHE,SEL,1.5833333333333337
SHE,REP,6.416666666666668
SHE,BKK,5.583333333333332
SHE,FNJ,1.1666666666666667
SHE,SJW,1.75
SHE,CAN,4.083333333333333
SHE,CSX,3.583333333333333
SHE,KWL,3.8333333333333335
SHE,NNG,4.083333333333333
SHE,SZX,4.333333333333333
SHE,CGO,2.583333333333333
SHE,SYX,5.5
SHE,INC,2.75
SHE,XMN,3.583333333333333
SHE,KHN,3.333333333333333
SHE,FOC,3.25
SHE,HGH,2.6666666666666665
SHE,TNA,1.75
SHE,NGB,2.6666666666666665
SHE,NKG,2.4166666666666665
SHE,HFE,2.6666666666666665
SHE,TXN,2.5
SHE,WUX,2.5
SHE,WNZ,3.0
SHE,YNT,1.6666666666666663
SHE,KWE,4.25
ABQ,ATL,2.95
ABQ,PHX,1.3333333333333333
ABQ,DEN,1.3333333333333333
ABQ,SFO,2.6666666666666665
ABQ,GDL,2.8
ABQ,SLC,1.6166666666666667
ABQ,PDX,3.1666666666666665
ABQ,MCI,1.8333333333333333
ABQ,CHI,2.6666666666666665
AUS,YTO,3.35
AUS,MEX,2.25
AUS,LON,9.416666666666666
AUS,LAX,3.4
AUS,MIA,2.6
AUS,DFW,1.0833333333333333
AUS,PHX,2.5
AUS,SEA,4.666666666666667
AUS,DEN,2.25
AUS,SFO,3.966666666666667
AUS,NYC,3.6833333333333336
AUS,CUN,2.5
AUS,BOS,3.8666666666666663
AUS,MSP,2.6666666666666665
AUS,SLC,2.95
AUS,PDX,4.25
AUS,MSY,1.4166666666666667
AUS,MCI,1.8333333333333333
AUS,HOU,1.0
AUS,WAS,3.1666666666666665
AUS,CHI,2.6
BNA,ATL,1.0833333333333333
BNA,LON,8.083333333333334
BNA,LAX,4.583333333333333
BNA,MIA,2.3166666666666664
BNA,PHX,3.75
BNA,SEA,5.083333333333333
BNA,DEN,2.833333333333333
BNA,SFO,5.066666666666666
BNA,NYC,2.25
BNA,CUN,2.8833333333333333
BNA,BOS,2.5
BNA,MSY,1.5
BNA,MCI,1.5833333333333337
BNA,OKC,1.9166666666666663
BNA,HOU,2.1666666666666665
BNA,WAS,1.75
BNA,AUS,2.25
BDL,ATL,2.6
BDL,MIA,3.35
BDL,DFW,4.233333333333333
BDL,DEN,4.333333333333333
BDL,CUN,4.3
BDL,MSP,3.0
BDL,DUB,6.083333333333332
BDL,SJU,3.75
BDL,HOU,4.2
BDL,WAS,1.5166666666666666
CLE,ATL,1.8666666666666667
CLE,YTO,1.1
CLE,PUJ,4.516666666666667
CLE,LAX,5.166666666666667
CLE,DFW,3.1
CLE,PHX,4.416666666666667
CLE,DEN,3.333333333333333
CLE,SFO,5.366666666666666
CLE,NYC,1.7
CLE,BOS,1.9
CLE,MSY,2.583333333333333
CLE,HOU,3.183333333333333
CLE,WAS,1.3666666666666667
CLE,CHI,1.5333333333333332
CLT,ATL,1.2833333333333332
CLT,YTO,2.1
CLT,PAR,8.333333333333334
CLT,LON,8.083333333333334
CLT,ROM,9.333333333333334
CLT,PUJ,3.333333333333333
CLT,MAD,8.0
CLT,LAX,5.5166666666666675
CLT,MIA,2.2
CLT,DFW,2.9333333333333336
CLT,PHX,4.633333333333333
CLT,SEA,5.75
CLT,SFO,5.833333333333332
CLT,YMQ,2.4166666666666665
CLT,ANU,4.1
CLT,NYC,1.9666666666666668
CLT,GDL,4.533333333333333
CLT,BOS,2.283333333333333
CLT,SLC,4.616666666666667
CLT,PDX,5.6
CLT,MCI,2.5166666666666666
CLT,AUA,4.1
CLT,NAS,2.183333333333333
CLT,BGI,4.833333333333333
CLT,CUR,4.133333333333334
CLT,STT,3.5666666666666664
CLT,PLS,2.9166666666666665
CLT,WAS,1.4666666666666668
CLT,CHI,2.25
CLT,MBJ,3.1
CLT,SJO,4.283333333333333
CLT,LIR,4.35
CLT,GCM,2.8666666666666667
CLT,BZE,3.716666666666667
CLT,AUS,3.033333333333333
CLT,BNA,1.4333333333333331
CLT,BDL,1.95
CLT,CLE,1.65
CMH,YTO,1.35
CMH,LAX,5.066666666666666
CMH,MIA,2.7666666666666666
CMH,DFW,2.583333333333333
CMH,PHX,4.25
CMH,DEN,3.1666666666666665
CMH,NYC,1.8666666666666667
CMH,CUN,3.333333333333333
CMH,BOS,1.9166666666666663
CMH,MSP,2.05
CMH,MSY,2.25
CMH,HOU,3.0
CMH,WAS,1.3166666666666669
CMH,CHI,1.5
CMH,BNA,1.3333333333333333
CVG,ATL,1.55
CVG,PAR,8.383333333333333
CVG,PUJ,4.483333333333333
CVG,LAX,4.95
CVG,MIA,2.6
CVG,DFW,2.6333333333333333
CVG,PHX,4.183333333333334
CVG,SEA,5.366666666666666
CVG,DEN,3.1333333333333333
CVG,SFO,5.183333333333334
CVG,NYC,2.0
CVG,CUN,3.4
CVG,BOS,2.0166666666666666
CVG,SLC,3.9
CVG,MCI,1.9666666666666668
CVG,SJU,4.0
CVG,HOU,2.8
CVG,WAS,1.45
CVG,CHI,1.4166666666666667
CVG,AUS,2.6
CVG,CLT,1.7166666666666668
CHS,ATL,1.2666666666666666
CHS,LON,8.0
CHS,MIA,1.6833333333333331
CHS,SEA,6.083333333333332
CHS,NYC,2.05
CHS,BOS,2.283333333333333
CHS,HOU,2.75
CHS,WAS,1.5333333333333332
CHS,CHI,2.25
CHS,BNA,1.5
CHS,CLT,1.2
ELP,ATL,3.033333333333333
ELP,LAX,2.25
ELP,DFW,1.6833333333333331
ELP,SEA,4.0
ELP,DEN,1.9166666666666663
ELP,SLC,2.3833333333333333
ELP,HOU,1.9166666666666663
ELP,CHI,3.1666666666666665
ELP,AUS,1.5
GRR,ATL,2.0166666666666666
GRR,DFW,2.8166666666666664
GRR,PHX,3.95
GRR,DEN,2.9833333333333334
GRR,NYC,1.9166666666666663
GRR,HOU,3.05
GRR,WAS,1.7333333333333334
GRR,CHI,1.1
GRR,CLT,1.95
GSO,ATL,1.4
GSO,MIA,2.183333333333333
GSO,DFW,3.216666666666667
GSO,NYC,1.6666666666666663
GSO,WAS,1.2
GSO,CHI,2.3
GSO,CLT,1.1
GEG,LAX,2.95
GEG,PHX,2.583333333333333
GEG,SEA,1.1666666666666667
GEG,SFO,2.4333333333333336
GEG,MSP,2.833333333333333
GEG,SLC,1.7
GEG,PDX,1.25
GEG,CHI,3.45
GSP,ATL,1.0333333333333334
GSP,MIA,1.9666666666666668
GSP,DFW,2.75
GSP,DEN,3.6833333333333336
GSP,NYC,2.083333333333333
GSP,HOU,2.7333333333333334
GSP,WAS,1.4833333333333334
GSP,CHI,2.183333333333333
IND,ATL,1.5833333333333337
IND,LAX,4.666666666666667
IND,MIA,2.783333333333333
IND,DFW,2.466666666666667
IND,PHX,3.9166666666666665
IND,DEN,2.75
IND,SFO,4.966666666666667
IND,NYC,2.083333333333333
IND,MSP,1.85
IND,SLC,3.9
IND,MSY,1.9166666666666663
IND,MCI,1.5
IND,WAS,1.6
IND,CHI,1.2833333333333332
IND,AUS,2.6666666666666665
IND,CLT,1.7666666666666666
IND,CHS,1.7
JAX,ATL,1.25
JAX,MIA,1.35
JAX,DFW,2.8
JAX,DEN,3.8333333333333335
JAX,BOS,2.7
JAX,MSP,3.2333333333333334
JAX,HOU,2.45
JAX,WAS,1.9
JAX,CHI,2.7666666666666666
JAX,BNA,1.5
JAX,CLE,2.083333333333333
JAX,CLT,1.5166666666666666
JAX,CVG,1.8666666666666667
JAX,IND,2.05
LAS,ATL,3.85
LAS,MEX,3.8
LAS,FRA,11.333333333333336
LAS,LON,10.0
LAS,BJS,13.083333333333336
LAS,LAX,1.2833333333333332
LAS,MIA,4.683333333333334
LAS,PHX,1.1666666666666667
LAS,SEA,2.75
LAS,DEN,1.8333333333333333
LAS,SFO,1.5833333333333337
LAS,YYC,2.783333333333333
LAS,YMQ,4.683333333333334
LAS,YEG,3.066666666666667
LAS,CUN,4.75
LAS,MTY,2.833333333333333
LAS,BOS,5.016666666666667
LAS,MSP,3.033333333333333
LAS,SLC,1.3333333333333333
LAS,MSY,3.333333333333333
LAS,OKC,2.4166666666666665
LAS,KOA,6.5
LAS,SEL,13.083333333333336
LAS,HOU,2.9166666666666665
LAS,WAS,4.466666666666667
LAS,CHI,3.5
LAS,SJD,2.7666666666666666
LAS,ABQ,1.5
LAS,AUS,2.583333333333333
LAS,BNA,3.5
LAS,CLE,4.033333333333333
LAS,CVG,3.716666666666667
LAS,ELP,1.5833333333333337
LAS,GRR,3.6
LAS,GEG,2.333333333333333
LAS,IND,3.583333333333333
LCK,ATL,1.6166666666666667
LCK,LAX,5.066666666666666
LCK,MIA,2.7666666666666666
LCK,DFW,2.583333333333333
LCK,PHX,4.25
LCK,DEN,3.1666666666666665
LCK,NYC,1.8666666666666667
LCK,CUN,3.333333333333333
LCK,BOS,1.9166666666666663
LCK,MSP,2.05
LCK,MSY,2.25
LCK,HOU,3.0
LCK,WAS,1.3166666666666669
LCK,CHI,1.5
LCK,BNA,1.3333333333333333
LCK,CLT,1.55
LCK,LAS,4.416666666666667
MCO,YTO,2.833333333333333
MCO,MEX,3.65
MCO,HAV,1.4833333333333334
MCO,SAO,8.833333333333334
MCO,BOG,4.05
MCO,LIM,6.0166666666666675
MCO,FRA,8.933333333333334
MCO,MIA,1.2166666666666668
MCO,DFW,2.8833333333333333
MCO,PHX,4.666666666666667
MCO,YVR,6.35
MCO,SEA,6.316666666666666
MCO,DEN,4.0
MCO,KEF,7.166666666666668
MCO,SFO,6.033333333333332
MCO,YYC,5.55
MCO,YWG,4.25
MCO,YHZ,3.5
MCO,YYT,4.233333333333333
MCO,YMQ,2.9833333333333334
MCO,POS,4.083333333333333
MCO,YOW,3.0
MCO,CPH,8.833333333333334
MCO,OSL,8.75
MCO,NYC,2.6833333333333336
MCO,BSB,9.5
MCO,REC,8.0
MCO,CUN,2.033333333333333
MCO,GDL,3.966666666666667
MCO,MTY,3.633333333333333
MCO,SLC,4.933333333333334
MCO,PDX,6.083333333333332
MCO,YQB,3.333333333333333
MCO,BFS,7.666666666666668
MCO,DUB,8.166666666666666
MCO,MCI,2.9166666666666665
MCO,NAS,1.2833333333333332
MCO,SJU,2.75
MCO,MDE,3.6666666666666665
MCO,AMS,9.066666666666666
MCO,SDQ,2.4333333333333336
MCO,STT,3.0
MCO,GUA,3.066666666666667
MCO,HOU,2.5
MCO,WAS,2.1666666666666665
MCO,MBJ,2.0
MCO,KIN,2.333333333333333
MCO,SAL,3.1
MCO,DXB,14.166666666666664
MCO,ABQ,3.9166666666666665
MCO,AUS,2.833333333333333
MCO,BNA,1.9166666666666663
MCO,BDL,2.6666666666666665
MCO,CLT,1.8166666666666669
MCO,CMH,2.1666666666666665
MCO,CVG,2.1333333333333333
MCO,GRR,2.6166666666666667
MCO,GSO,1.6666666666666663
MCO,GSP,1.4166666666666667
MCO,IND,2.333333333333333
MCO,LAS,5.0
MCO,LCK,2.1666666666666665
MKE,ATL,2.05
MKE,YTO,1.4666666666666668
MKE,LAX,4.416666666666667
MKE,DFW,2.65
MKE,PHX,3.75
MKE,SEA,4.916666666666667
MKE,NYC,2.183333333333333
MKE,CUN,3.716666666666667
MKE,GDL,4.4
MKE,BOS,2.25
MKE,SLC,3.4166666666666665
MKE,MCI,1.5
MKE,HOU,2.75
MKE,WAS,1.75
MKE,CHI,1.05
MKE,BNA,1.5
MKE,CLE,1.1666666666666667
MKE,LAS,3.8333333333333335
MKE,MCO,2.75
MYR,ATL,1.3666666666666667
MYR,YTO,2.583333333333333
MYR,NYC,1.9666666666666668
MYR,BOS,1.9833333333333332
MYR,MSP,2.9833333333333334
MYR,WAS,1.3833333333333333
MYR,CHI,2.3166666666666664
MYR,BDL,1.8166666666666669
MYR,CLE,1.8333333333333333
MYR,CLT,1.2833333333333332
MYR,CMH,1.45
MYR,CVG,1.5666666666666669
MYR,LCK,1.45
MYR,MCO,1.45
OAK,ATL,4.666666666666667
OAK,MEX,4.5
OAK,PAR,10.25
OAK,ROM,11.666666666666664
OAK,LAX,1.4166666666666667
OAK,PHX,1.9
OAK,DEN,2.4166666666666665
OAK,HNL,5.666666666666668
OAK,OSL,9.666666666666666
OAK,NYC,5.5
OAK,GDL,3.8666666666666663
OAK,MSP,3.583333333333333
OAK,SLC,1.75
OAK,PDX,1.6666666666666663
OAK,MSY,4.166666666666667
OAK,MCI,3.333333333333333
OAK,BCN,10.833333333333336
OAK,KOA,5.666666666666668
OAK,HOU,3.75
OAK,CHI,4.083333333333333
OAK,PVR,3.583333333333333
OAK,SJD,3.0
OAK,ABQ,2.25
OAK,AUS,3.4166666666666665
OAK,BNA,4.166666666666667
OAK,GEG,2.0
OAK,IND,4.083333333333333
OAK,LAS,1.5
OAK,MCO,5.166666666666667
ORF,MIA,2.45
ORF,DEN,4.083333333333333
ORF,NYC,1.5166666666666666
ORF,MSP,3.216666666666667
ORF,HOU,3.5
ORF,WAS,1.0333333333333334
ORF,CLT,1.5
ORF,LAS,5.4833333333333325
ORF,MCO,2.0
PHL,FRA,7.5
PHL,PAR,7.5
PHL,LON,7.333333333333332
PHL,PUJ,3.883333333333333
PHL,MAD,7.416666666666668
PHL,MIA,2.966666666666667
PHL,DFW,3.783333333333333
PHL,PHX,5.333333333333333
PHL,SEA,6.166666666666668
PHL,DEN,4.283333333333333
PHL,LIS,7.083333333333332
PHL,SFO,6.2
PHL,YMQ,1.7833333333333332
PHL,EDI,7.166666666666668
PHL,YOW,1.7166666666666668
PHL,BDA,2.3666666666666667
PHL,BOS,1.4166666666666667
PHL,MSP,3.033333333333333
PHL,DUB,6.666666666666668
PHL,MCI,3.066666666666667
PHL,AUA,4.633333333333333
PHL,NAS,3.0166666666666666
PHL,SJU,4.0
PHL,OKC,3.65
PHL,AMS,7.916666666666668
PHL,BCN,7.75
PHL,SDQ,3.8
PHL,DOH,12.666666666666664
PHL,STT,3.9
PHL,PLS,3.6
PHL,WAS,1.15
PHL,CHI,2.35
PHL,MBJ,3.8333333333333335
PHL,GCM,3.8333333333333335
PHL,AUS,4.066666666666666
PHL,CLE,1.6166666666666667
PHL,CLT,1.8166666666666669
PHL,CVG,1.8833333333333333
PHL,CHS,1.9833333333333332
PHL,GRR,2.2333333333333334
PHL,GSO,1.55
PHL,GSP,1.8166666666666669
PHL,LAS,5.566666666666666
PHL,LCK,1.7
